ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,region,No_of_facilities,No_of_additional_facilities
100315549,Residensi Pandanmas 2,.,1300,Desa Pandan,Apartment,3,.,2,900,1,Kuala Lumpur,7,.
100315537,Residensi Pandanmas 2,.,1000,Desa Pandan,Apartment,3,.,2,900,3,Kuala Lumpur,7,.
100315337,Majestic Maxim,2021,1400,Cheras,Service Residence,2,2,2,650,2,Kuala Lumpur,8,3
100315340,Pangsapuri Sri Penara,.,900,Cheras,Flat,3,.,2,650,2,Kuala Lumpur,4,.
100315514,Permai Ria @ Bukit Ampang Permai,.,900,Ampang,Flat,3,.,2,680,3,Kuala Lumpur,4,1
100315492,Residensi Alam Damai (PR1MA @ Alam Damai),.,1300,Cheras,Apartment,3,2,2,1000,3,Kuala Lumpur,11,1
100315490,Blok Desa Awana Apartment,.,1000,Cheras,Flat,3,.,2,700,1,Kuala Lumpur,.,.
100315486,Sky Awani Residensi,.,1550,Sentul,Condominium,3,.,2,900,3,Kuala Lumpur,10,1
100315430,The Address @ Taman Desa,2022,3300,Taman Desa,Condominium,4,2,3,1118,1,Kuala Lumpur,9,5
98145596,Regalia Residence,2012,2600,Jalan Sultan Ismail,Service Residence,2,1,1,805,1,Kuala Lumpur,8,4
83543103,The Scott Garden,2011,1400,Old Klang Road,Duplex,1,1,1,775,3,Kuala Lumpur,.,4
100315398,Casa Idaman,2010,1700,Jalan Ipoh,Condominium,3,1,2,1300,3,Kuala Lumpur,8,3
100175889,216 Residences,2022,1800,Kuchai Lama,Service Residence,2,1,2,804,1,Kuala Lumpur,9,.
100315363,Bandar Baru Sentul,.,850,Sentul,Apartment,2,1,1,570,2,Kuala Lumpur,.,.
99686286,PPA1M Mercu Jalil,.,1300,Bukit Jalil,Apartment,4,1,2,1434,3,Kuala Lumpur,14,5
100195328,Residensi Jalilmas,.,1200,Bukit Jalil,Apartment,3,1,2,850,3,Kuala Lumpur,14,5
100314994,The Era,2021,2800,Segambut,Service Residence,3,2,2,1033,1,Kuala Lumpur,8,2
99874264,Segar Apartments,.,1000,Cheras,Apartment,3,1,2,950,3,Kuala Lumpur,5,3
99738981,Sri Penara,.,800,Cheras,Apartment,3,.,2,650,2,Kuala Lumpur,5,1
100314931,The Meritz,2008,3800,Ampang,Condominium,2,.,2,1400,1,Kuala Lumpur,10,.
100314911,Casa Mutiara,2007,2000,Bukit Bintang,Service Residence,2,.,2,900,1,Kuala Lumpur,7,.
100314730,Residensi Hijauan Lumayan,2018,1200,Sungai Besi,Apartment,3,1,2,1035,3,Kuala Lumpur,7,3
100226453,Greenview Apartments,.,1000,Kepong,Apartment,5,.,2,850,2,Kuala Lumpur,4,1
100314698,Sri Putramas,2004,1500,Jalan Kuching,Condominium,3,.,2,1050,3,Kuala Lumpur,14,3
100314685,M Vertica,2023,2300,Cheras,Condominium,4,2,3,1000,3,Kuala Lumpur,9,3
99251712,.,.,1499,Sentul,Service Residence,3,1,2,948,3,Kuala Lumpur,12,2
100314815,Bayu Tasik 1,1999,1400,Cheras,Condominium,3,1,2,920,3,Kuala Lumpur,7,.
100314485,Pangsapuri Melur (Sentul),2006,1750,Sentul,Apartment,3,1,2,1010,1,Kuala Lumpur,7,4
100274489,One Maxim,2020,1700,Sentul,Apartment,3,1,2,819,1,Kuala Lumpur,9,3
100314660,Maxim Citilights,2017,1350,Sentul,Service Residence,3,1,2,1150,3,Kuala Lumpur,11,1
100314646,Pangsapuri Bukit Baru,.,750,Keramat,Apartment,3,2,2,722,2,Kuala Lumpur,4,3
100314619,OUG Parklane,.,1600,OUG,Apartment,3,2,2,950,1,Kuala Lumpur,7,4
100314405,Royal Regent (Sri Putramas 3),2013,1800,Jalan Kuching,Condominium,2,1,2,880,1,Kuala Lumpur,11,3
100198015,PV9 Residences @ Taman Melati,2022,1800,Setapak,Service Residence,3,1,2,850,3,Kuala Lumpur,7,2
100102985,Vista Angkasa,.,1300,Bangsar South,Apartment,2,1,2,555,3,Kuala Lumpur,5,2
100225460,Hartamas Regency II,2007,5800,Mont Kiara,Condominium,7,3,7,3488,3,Kuala Lumpur,11,3
100314147,Arte Plus Jalan Ampang,2018,1500,Ampang,Service Residence,1,1,1,680,1,Kuala Lumpur,12,4
100314312,Impiana Sky Residensi,2021,1250,Bukit Jalil,Apartment,3,.,2,850,3,Kuala Lumpur,5,.
100207334,M Centura,2021,2800,Sentul,Service Residence,3,.,2,850,1,Kuala Lumpur,.,.
100207869,M Centura,2021,2500,Sentul,Service Residence,3,.,2,850,1,Kuala Lumpur,.,.
100314273,Maxim Residences,2017,1850,Cheras,Service Residence,3,1,2,1050,1,Kuala Lumpur,4,4
100314272,"The Park 2, Pavilion Bukit Jalil",2021,3500,Bukit Jalil,Service Residence,2,.,1,750,1,Kuala Lumpur,5,.
100218337,Platinum Teratai Residence,2019,1499,Setapak,Apartment,3,2,2,928,3,Kuala Lumpur,9,3
100296327,Pangsapuri Mawar (Sentul),.,1300,Sentul,Apartment,3,1,2,1000,2,Kuala Lumpur,7,1
100133395,Pangsapuri Melur (Sentul),2006,1500,Sentul,Apartment,3,1,2,1100,3,Kuala Lumpur,6,3
100314057,Residensi Vista Wirajaya,.,1450,Setapak,Apartment,3,1,2,850,3,Kuala Lumpur,8,2
100314051,Suasana Lumayan,2015,1600,Cheras,Condominium,3,1,2,1142,3,Kuala Lumpur,8,2
100314024,KL Gateway Premium Residences,.,2000,Bangsar South,Service Residence,1,.,1,525,1,Kuala Lumpur,6,5
100313974,M Vertica,2023,2600,Cheras,Condominium,3,2,2,850,1,Kuala Lumpur,14,3
100313954,Ascenda Residences @ SkyArena Setapak,2017,1700,Setapak,Condominium,3,2,2,1200,3,Kuala Lumpur,7,.
100313951,The Nest Residence @ Genting Klang,.,1500,Setapak,Condominium,3,1,2,700,3,Kuala Lumpur,10,.
99664479,Vista Wirajaya 2 Residensi @ PV9,.,1500,Setapak,Service Residence,3,1,2,850,3,Kuala Lumpur,7,2
100287860,Infiniti 3 Residences,.,2500,Wangsa Maju,Service Residence,3,2,4,1518,3,Kuala Lumpur,9,3
99664484,Vista Wirajaya 2 Residensi @ PV9,.,1500,Setapak,Service Residence,3,1,2,850,3,Kuala Lumpur,7,2
100313933,Lexa Residence @ The Quartz WM,.,1500,Wangsa Maju,Condominium,3,1,2,700,3,Kuala Lumpur,.,.
98877856,Idaman Residence @ KLCC,2016,4800,KLCC,Condominium,3,1,4,1717,1,Kuala Lumpur,10,4
100313889,Setapak Green,2014,1799,Setapak,Condominium,4,2,3,1362,3,Kuala Lumpur,.,.
100313886,Residensi Vista Wirajaya,.,1550,Setapak,Apartment,3,1,2,850,3,Kuala Lumpur,6,3
100313885,Majestic Maxim,2021,1000,Cheras,Service Residence,3,.,2,819,3,Kuala Lumpur,12,3
99862321,Residensi Sefina Mont Kiara,2019,4600,Mont Kiara,Condominium,3,2,2,1548,1,Kuala Lumpur,11,3
100313848,Villa Danau,.,1250,Setapak,Apartment,3,1,2,1100,3,Kuala Lumpur,11,4
99784415,Residensi Pandanmas 1,.,1500,Desa Pandan,Apartment,3,1,2,850,3,Kuala Lumpur,10,3
100313778,Kenanga Point,.,1700,Pudu,Condominium,3,1,2,860,3,Kuala Lumpur,12,4
97976915,.,.,1900,Bangsar South,Condominium,3,1,2,1150,3,Kuala Lumpur,10,4
97976574,.,.,2100,Taman Tun Dr Ismail,Condominium,3,1,2,1384,3,Kuala Lumpur,14,4
99579743,M Vertica,2023,2300,Cheras,Condominium,3,3,2,850,1,Kuala Lumpur,10,4
99777594,Gembira Park,2007,1250,Kuchai Lama,Apartment,3,.,2,1043,3,Kuala Lumpur,6,1
99883028,Aman Putra Apartment,.,800,Kepong,Apartment,3,.,2,700,3,Kuala Lumpur,3,2
100184282,Nova 1 Apartment,.,1250,Kepong,Apartment,2,.,1,750,1,Kuala Lumpur,4,3
100263541,Residensi Vista Wirajaya,.,1450,Setapak,Apartment,3,1,2,850,3,Kuala Lumpur,7,2
99980862,Putra Villa,2007,1800,Setapak,Condominium,3,1,2,1125,1,Kuala Lumpur,9,4
99821489,Residensi Vista Wirajaya,.,1650,Setapak,Apartment,3,1,2,850,3,Kuala Lumpur,7,3
99821218,Residensi Vista Wirajaya,.,1750,Setapak,Apartment,3,1,2,850,3,Kuala Lumpur,7,4
98180610,Seri sentosa old Klang road,.,650,Old Klang Road,Apartment,3,.,1,750,2,Kuala Lumpur,2,.
95364037,Taman Desa Cheras,.,700,Cheras,Flat,2,.,1,570,2,Kuala Lumpur,1,.
100313594,Plaza Menjalara,.,1600,Bandar Menjalara,Condominium,3,2,2,1180,1,Kuala Lumpur,9,3
100047657,Residensi Vista Wirajaya,.,450,Setapak,Apartment,3,.,2,850,3,Kuala Lumpur,9,3
99984437,PPR Kampung Baru Air Panas,.,880,Setapak,Flat,3,.,2,800,1,Kuala Lumpur,.,4
100313345,Pantai Hillpark 5,.,1800,Bangsar South,Condominium,3,.,2,1097,3,Kuala Lumpur,7,3
100313414,Aman Dua,.,1000,Kepong,Apartment,3,1,1,850,3,Kuala Lumpur,7,3
100313260,EkoCheras Service Apartment,2017,3500,Cheras,Service Residence,2,1,2,1121,1,Kuala Lumpur,5,4
100313255,Pangsapuri Mawar (Sentul),.,1400,Sentul,Condominium,3,2,2,1010,1,Kuala Lumpur,7,5
100313211,Desa Villas,.,2500,Wangsa Maju,Condominium,4,2,2,1784,2,Kuala Lumpur,10,.
100313148,Melur Apartment (Sentul),2006,1700,Sentul,Apartment,3,1,2,1065,1,Kuala Lumpur,5,4
100312995,M Centura,2021,2500,Sentul,Service Residence,3,1,2,850,1,Kuala Lumpur,8,2
100312994,Inspirasi Mont Kiara,.,2950,Mont Kiara,Service Residence,3,2,2,940,1,Kuala Lumpur,8,3
100313101,M Centura,2021,2400,Sentul,Service Residence,4,2,2,1001,3,Kuala Lumpur,10,1
100222061,PV9 Residences @ Taman Melati,2022,1800,Setapak,Condominium,3,2,2,1000,1,Kuala Lumpur,12,5
100313080,Arena Green,2000,1300,Bukit Jalil,Condominium,2,.,2,837,1,Kuala Lumpur,9,5
100313054,Flat Taman Bukit Angkasa,.,1100,Bangsar South,Flat,3,.,1,750,2,Kuala Lumpur,.,2
100312740,Panorama Residences (Sentul),2014,1800,Sentul,Condominium,3,1,2,1100,1,Kuala Lumpur,12,2
100312920,"The Veo, Kuala Lumpur",2017,2200,Setapak,Condominium,1,1,1,700,1,Kuala Lumpur,6,.
100312700,Residensi Rampai II,2021,2000,Setapak,Apartment,4,2,2,950,1,Kuala Lumpur,8,2
100192786,Majestic Maxim,2021,999,Cheras,Service Residence,2,.,2,650,3,Kuala Lumpur,8,2
100038740,PPR Sri Aman,2015,800,Kepong,Apartment,3,.,2,700,3,Kuala Lumpur,2,2
99907005,Residensi Rampai II,2021,1900,Setapak,Condominium,4,2,2,950,3,Kuala Lumpur,9,.
100043370,Taman Bukit Segar,.,650,Cheras,Apartment,3,1,1,700,2,Kuala Lumpur,.,2
98845611,PPA1M Metropolitan Kepong,2018,1300,Kepong,Condominium,4,1,2,1000,1,Kuala Lumpur,.,.
95301490,PPA1M METROPOLITAN KEPONG,.,1600,Kepong,Condominium,5,.,2,1500,1,Kuala Lumpur,6,1
98479193,Apartment Seri Ceria 2,.,800,Bukit Jalil,Apartment,3,.,2,650,3,Kuala Lumpur,5,.
100097207,Desa Satu,.,650,Kepong,Apartment,3,.,2,650,2,Kuala Lumpur,.,1
96434606,.,.,3600,Wangsa Maju,Service Residence,3,2,4,1518,1,Kuala Lumpur,8,4
100312405,Putra Villa,2007,1800,Setapak,Condominium,3,1,2,1076,1,Kuala Lumpur,6,2
100312152,28 Boulevard,2019,1900,Pandan Perdana,Apartment,2,1,2,678,1,Kuala Lumpur,13,4
100312066,THE FENNEL AT SENTUL EAST,2017,3400,Sentul,Condominium,3,3,3,1186,1,Kuala Lumpur,.,.
100312333,222 Residency,2013,650,Setapak,Condominium,4,2,2,1200,1,Kuala Lumpur,14,5
100222714,Majestic Maxim,2021,1600,Cheras,Service Residence,2,.,2,670,3,Kuala Lumpur,6,1
100174598,Puncak Desa Apartment,.,600,Kepong,Apartment,3,.,2,650,2,Kuala Lumpur,4,1
99534358,Trinity Aquata,2019,1900,Sungai Besi,Condominium,3,2,2,1216,3,Kuala Lumpur,7,2
100311820,Residensi Vista Wirajaya,.,1500,Setapak,Service Residence,3,1,2,850,2,Kuala Lumpur,10,2
100149966,Arena Green,2000,1050,Bukit Jalil,Apartment,3,.,2,878,3,Kuala Lumpur,5,3
99717664,D'Suria Condominium,2015,2400,Ampang,Condominium,3,1,2,1060,1,Kuala Lumpur,5,2
99858651,Cheras Business Centre,.,1100,Cheras,Apartment,3,.,2,625,2,Kuala Lumpur,.,1
99767497,Waldorf Tower,.,2800,Sri Hartamas,Service Residence,3,1,3,1000,1,Kuala Lumpur,9,2
100204198,M Vertica,2023,1800,Cheras,Condominium,3,2,2,850,3,Kuala Lumpur,10,3
99772353,The Andes Condo Villa @ Bukit Jalil,2018,2000,Bukit Jalil,Condominium,3,2,3,1325,3,Kuala Lumpur,10,2
100311125,Melur Apartment (Sentul),2006,1750,Sentul,Apartment,3,1,2,1065,1,Kuala Lumpur,7,.
100221767,PPA1M Bukit Jalil,.,1800,Bukit Jalil,Apartment,4,1,2,1434,1,Kuala Lumpur,.,.
98945228,Vista Magna,2004,645,Kepong,Apartment,3,.,2,850,1,Kuala Lumpur,6,5
100310955,Impiana Sky Residensi,2021,1250,Bukit Jalil,Apartment,3,.,2,850,3,Kuala Lumpur,6,1
99389334,Residensi Rabung KL Timur,.,3500,KL City,Condominium,2,2,2,865,1,Kuala Lumpur,11,5
100258987,Platinum Teratai Residence,2019,1700,Setapak,Apartment,3,2,2,928,3,Kuala Lumpur,9,3
99353992,.,.,2200,Sri Petaling,Service Residence,3,2,2,958,3,Kuala Lumpur,10,2
100310568,Serini Melawati,2018,3000,Taman Melawati,Service Residence,3,1,2,1376,1,Kuala Lumpur,7,.
100310207,The Ooak (Kiara 163),2022,2200,Mont Kiara,Service Residence,1,.,1,636,1,Kuala Lumpur,9,5
100310142,Seksyen 2 Wangsa Maju Flat Block D,.,800,Wangsa Maju,Flat,2,.,1,550,3,Kuala Lumpur,1,.
100310085,Aman Dua,.,1000,Kepong,Apartment,3,1,2,850,3,Kuala Lumpur,4,2
100310080,Residensi Seri Wahyu @ Jalan Kuching KL,.,1200,KL City,Apartment,3,1,2,805,3,Kuala Lumpur,9,1
100310075,Royal Domain Sri Putramas 2,2007,1800,Jalan Kuching,Service Residence,3,1,2,1300,3,Kuala Lumpur,10,1
100179047,Teratai Mewah Apartment,.,1100,Setapak,Apartment,3,.,1,653,1,Kuala Lumpur,7,1
100310003,Vista Angkasa,.,1900,Bangsar South,Apartment,3,1,2,1200,3,Kuala Lumpur,14,4
100219856,Mont Kiara Pelangi,1994,3500,Mont Kiara,Condominium,3,.,2,1280,1,Kuala Lumpur,8,3
100207365,Arte Plus Jalan Ampang,2018,1600,Ampang,Service Residence,2,1,2,589,1,Kuala Lumpur,8,3
100207874,Arte Plus Jalan Ampang,2018,2500,Ampang,Service Residence,4,1,2,890,1,Kuala Lumpur,4,3
100309878,First Residence,2012,1500,Kepong,Condominium,3,1,2,1000,3,Kuala Lumpur,5,1
100309863,Eco Sky,2018,1600,Jalan Ipoh,Service Residence,2,1,2,904,3,Kuala Lumpur,.,.
100309826,Residensi KepongMas,2020,1100,Kepong,Apartment,3,1,2,800,3,Kuala Lumpur,6,3
100309859,Residensi KepongMas,2020,1100,Kepong,Apartment,3,1,2,800,3,Kuala Lumpur,6,2
100309845,Vista Mutiara,.,1200,Kepong,Condominium,3,1,2,1001,3,Kuala Lumpur,6,3
100201659,Residensi KepongMas,2020,1400,Kepong,Apartment,3,1,2,800,3,Kuala Lumpur,6,3
100309682,Centrio SOHO @ Pantai Hillpark,2010,2350,Pantai,Studio,1,1,2,870,1,Kuala Lumpur,10,4
100309605,The Elements,2015,1600,Ampang,Service Residence,1,1,1,520,1,Kuala Lumpur,8,4
100309649,Bayu Tasik 1,1999,1350,Cheras,Condominium,3,1,2,920,3,Kuala Lumpur,7,.
100309644,Kenanga Point,.,1800,Pudu,Condominium,3,1,2,864,1,Kuala Lumpur,9,5
100309552,Midah Ria,.,1350,Cheras,Condominium,3,1,2,967,3,Kuala Lumpur,7,.
100309520,The Haute,2019,2000,Keramat,Condominium,3,3,2,1050,3,Kuala Lumpur,7,4
100309574,The Haute,2019,2250,Keramat,Condominium,3,2,2,1050,1,Kuala Lumpur,7,4
100309570,Nidoz Residences,2019,3500,Desa Petaling,Condominium,3,2,2,1400,1,Kuala Lumpur,10,4
100309420,Sri Ampang Condominium,.,1300,Ampang,Condominium,4,1,2,1100,3,Kuala Lumpur,11,.
100053532,PV18 Residence,.,1600,Setapak,Service Residence,3,1,2,926,3,Kuala Lumpur,7,2
100258062,Endah Regal,1995,1500,Sri Petaling,Condominium,3,1,2,1141,1,Kuala Lumpur,8,4
100309250,Icon Residence (Mont Kiara),.,3000,Solaris Dutamas,Condominium,3,1,2,1474,1,Kuala Lumpur,7,4
99862635,Residensi KepongMas,2020,1100,Kepong,Apartment,3,1,2,932,3,Kuala Lumpur,1,.
99184481,United Point Residence @ North Kiara,2019,1700,Kepong,Service Residence,3,2,2,958,2,Kuala Lumpur,.,.
100308971,Damai Residence @ Sungai Besi,2021,1650,KL City,Service Residence,2,.,2,695,1,Kuala Lumpur,8,2
100309061,Changkat View Condominium,2009,1800,Solaris Dutamas,Condominium,3,1,2,1000,1,Kuala Lumpur,11,2
97893162,Bukit OUG Condominium,.,1500,Bukit Jalil,Condominium,3,1,2,1222,1,Kuala Lumpur,9,4
99593982,Bam Villa,1996,1400,Cheras,Condominium,3,1,2,1100,2,Kuala Lumpur,7,.
100309030,Residensi Suria Pantai,2020,1300,Pantai,Apartment,3,1,2,810,2,Kuala Lumpur,7,.
99737498,Vista Komanwel A,.,1600,Bukit Jalil,Condominium,3,1,2,1206,1,Kuala Lumpur,11,4
100309018,Sentul Point Suite Apartment,2020,1900,Sentul,Service Residence,2,1,2,743,1,Kuala Lumpur,12,4
100308824,Maxim Citilights,2017,1700,Sentul,Service Residence,3,2,2,1009,3,Kuala Lumpur,8,2
100308849,Melur Apartment (Sentul),2006,1600,Sentul,Apartment,3,.,2,1065,1,Kuala Lumpur,5,2
100250216,8 Kinrara,2016,2700,Puchong,Service Residence,3,2,2,1096,1,Kuala Lumpur,9,5
100308683,Vista Angkasa,.,1800,Bangsar South,Apartment,3,.,2,940,2,Kuala Lumpur,5,.
100308680,Menara Sri Cendana,.,1400,Setiawangsa,Apartment,3,.,1,878,3,Kuala Lumpur,3,1
100308689,Bukit OUG Condominium,.,1500,Bukit Jalil,Condominium,4,1,2,1465,1,Kuala Lumpur,14,5
100308651,Bukit OUG Condominium,.,1150,Bukit Jalil,Condominium,2,1,1,750,3,Kuala Lumpur,14,5
100308731,Vista Angkasa,.,1300,Bangsar South,Apartment,2,1,2,600,2,Kuala Lumpur,5,.
100308548,"Apartment Taman Kuchai Jaya, Walking distance to Sekolah Seri Sentosa & Seri setia",.,850,Kuchai Lama,Apartment,2,.,2,600,2,Kuala Lumpur,1,1
100308623,Sri Lempah,.,700,Old Klang Road,Flat,2,.,1,600,2,Kuala Lumpur,1,.
100308619,Aster Green Residence,2022,1700,Sri Petaling,Service Residence,3,.,2,900,3,Kuala Lumpur,7,2
100308519,Putra Ria Apartment,.,1700,Bangsar,Apartment,3,1,2,700,2,Kuala Lumpur,6,.
100308488,Wangsa Metroview,2005,1400,Wangsa Maju,Condominium,3,1,2,1150,3,Kuala Lumpur,7,.
100308372,Serini Melawati,2018,3000,Taman Melawati,Service Residence,3,.,2,1376,1,Kuala Lumpur,6,.
100308167,PV9 Residences @ Taman Melati,2022,2200,Setapak,Condominium,3,2,2,1000,3,Kuala Lumpur,14,5
100308186,PV9 Residences @ Taman Melati,2022,2800,Setapak,Condominium,4,3,2,1100,3,Kuala Lumpur,14,5
100308268,PV9 Residences @ Taman Melati,2022,2100,Setapak,Condominium,3,2,2,1000,3,Kuala Lumpur,14,5
100308266,Residensi Alam Damai (PR1MA @ Alam Damai),.,1300,Cheras,Apartment,3,2,2,1000,3,Kuala Lumpur,5,3
100308105,Casa Green (Bukit Jalil),.,2000,Bukit Jalil,Condominium,4,1,2,1000,1,Kuala Lumpur,11,4
99495003,Prima Setapak Flat,.,900,Setapak,Flat,2,.,1,700,2,Kuala Lumpur,.,.
100307777,Platinum OUG Residence,2021,1800,Kuchai Lama,Condominium,3,1,2,1200,1,Kuala Lumpur,11,3
98877542,.,.,1250,Ampang,Condominium,3,.,2,950,3,Kuala Lumpur,.,.
100236506,Maxim Residences,2017,1000,Cheras,Service Residence,1,.,1,750,3,Kuala Lumpur,4,2
100307719,Southbank Residence,2017,1800,Old Klang Road,Service Residence,3,1,2,953,3,Kuala Lumpur,9,3
100307706,Platinum OUG Residence,2021,1800,Kuchai Lama,Condominium,3,1,2,1200,1,Kuala Lumpur,9,3
100307697,Vivo Residential @ 9 Seputeh,2018,1500,Seputeh,Studio,1,1,1,505,1,Kuala Lumpur,11,3
100307684,Impiana Sky Residensi,2021,1300,Bukit Jalil,Apartment,3,1,2,850,3,Kuala Lumpur,11,.
99331807,The Reach @ Titiwangsa,2017,2500,Setapak,Condominium,3,2,3,1433,3,Kuala Lumpur,14,5
100307549,One Residences,.,3300,Sungai Besi,Service Residence,3,1,4,1250,1,Kuala Lumpur,12,4
100307538,Enesta,2021,1800,Kepong,Apartment,3,.,2,978,3,Kuala Lumpur,10,5
99310809,.,.,2000,Ampang,Service Residence,2,.,2,950,1,Kuala Lumpur,8,.
96631980,.,.,2400,Desa Pandan,Service Residence,2,.,2,1410,3,Kuala Lumpur,4,.
99777385,Skyville @ Benteng 8,.,2600,Old Klang Road,Service Residence,2,1,3,1108,1,Kuala Lumpur,9,4
100307403,Heritage Condominiun,.,1200,Setapak,Condominium,3,1,2,1300,3,Kuala Lumpur,6,1
100307394,Vista Angkasa,.,1400,Bangsar South,Apartment,3,.,2,750,2,Kuala Lumpur,6,.
100307462,Casa Green (Bukit Jalil),.,1800,Bukit Jalil,Condominium,3,.,2,825,1,Kuala Lumpur,7,4
100307425,Sri Impian (Brickfields),.,3200,Brickfields,Condominium,3,1,2,1500,1,Kuala Lumpur,9,4
100307422,Majestic Maxim,2021,600,Cheras,Condominium,3,2,2,850,1,Kuala Lumpur,8,4
99143617,.,.,1250,Cheras,Condominium,2,1,2,1100,1,Kuala Lumpur,8,4
100307365,FLAT SENTUL UTAMA,.,900,Sentul,Flat,3,.,1,678,2,Kuala Lumpur,4,1
100307252,Residensi Seri Wahyu @ Jalan Kuching KL,.,1300,KL City,Apartment,3,1,2,805,3,Kuala Lumpur,10,3
99630862,Diamond Residences,2009,1500,Setapak,Condominium,3,1,2,1100,3,Kuala Lumpur,12,.
100307233,Suasana Sentral Loft,2008,3800,KL Sentral,Condominium,3,.,2,1500,1,Kuala Lumpur,14,5
100307230,Residensi Jalilmas,.,1200,Bukit Jalil,Apartment,3,.,2,800,3,Kuala Lumpur,4,3
99969523,Twin Arkz,2015,3000,Bukit Jalil,Condominium,3,2,2,1170,1,Kuala Lumpur,11,3
100222834,Kenari Apartment (Taman Melati),.,1200,Setapak,Apartment,3,.,2,900,2,Kuala Lumpur,.,.
98049852,Angkasa Condominiums,2005,1400,Cheras,Condominium,3,1,2,950,1,Kuala Lumpur,14,3
100306498,Menara Sri Cendana,.,1500,Setiawangsa,Apartment,3,1,1,878,3,Kuala Lumpur,2,.
100306502,Baiduri Apartment (Desa Pandan),.,1399,Desa Pandan,Apartment,3,1,2,1000,3,Kuala Lumpur,5,2
100306630,Residensi Gombak 126,2016,1450,Setapak,Service Residence,3,1,2,923,3,Kuala Lumpur,6,2
95382974,.,.,2500,Titiwangsa,Condominium,3,1,2,1600,3,Kuala Lumpur,7,2
100306420,Sri Penara,.,900,Cheras,Apartment,3,.,2,650,2,Kuala Lumpur,3,1
100289331,Residensi Vista Wirajaya,.,1800,Setapak,Apartment,3,1,2,880,3,Kuala Lumpur,5,2
99326172,South View,2017,1999,Bangsar South,Service Residence,2,1,1,648,3,Kuala Lumpur,7,3
100306316,Ativo Suites @ Damansara Avenue,2021,2200,Sri Damansara,Condominium,1,1,1,499,1,Kuala Lumpur,11,.
99788070,Wangsa Metroview,2005,1700,Wangsa Maju,Condominium,3,1,2,1150,3,Kuala Lumpur,8,3
100306060,Ativo Suites @ Damansara Avenue,2021,2200,Sri Damansara,Condominium,1,1,1,499,1,Kuala Lumpur,11,.
100306246,Sofiya Residences,.,1600,Desa ParkCity,Condominium,3,1,2,862,3,Kuala Lumpur,7,3
99269113,.,.,2300,Segambut,Service Residence,2,2,2,1000,3,Kuala Lumpur,11,3
99269115,.,.,4000,KLCC,Condominium,3,2,2,1200,1,Kuala Lumpur,12,4
100047392,Majestic Maxim,2021,1500,Cheras,Service Residence,2,1,2,650,1,Kuala Lumpur,8,4
99243666,.,.,950,Ampang,Flat,2,.,1,505,3,Kuala Lumpur,.,2
100172761,Maxim Citilights,2017,1400,Sentul,Service Residence,3,2,2,1009,3,Kuala Lumpur,8,1
100289333,Platinum Teratai Residence,2019,1800,Setapak,Apartment,3,1,2,930,3,Kuala Lumpur,6,1
100305528,Verve Suites (Sri Hartamas),2012,1650,Sri Hartamas,Service Residence,1,1,1,500,1,Kuala Lumpur,.,.
100305568,Residensi Gombak 126,2016,1180,Setapak,Service Residence,2,1,2,558,3,Kuala Lumpur,6,2
100305685,The Pearl (Pearl Point),.,1200,Old Klang Road,Condominium,2,1,2,840,1,Kuala Lumpur,7,.
100305158,Kiara Designer Suites,2007,2550,Mont Kiara,Condominium,3,1,2,1050,1,Kuala Lumpur,4,.
100305384,Pangsapuri Cemara (Cheras),2002,1200,Cheras,Apartment,3,.,2,740,3,Kuala Lumpur,7,2
100305380,Icon Residence (Mont Kiara),.,2600,Solaris Dutamas,Condominium,2,1,3,1474,1,Kuala Lumpur,.,5
100305354,Pangsapuri Seroja,.,750,Jinjang,Apartment,3,1,2,904,2,Kuala Lumpur,.,.
100305289,Arte Mont Kiara,.,3000,Mont Kiara,Service Residence,2,2,2,886,1,Kuala Lumpur,.,3
100305123,Menara Alpha,.,1400,Wangsa Maju,Condominium,3,1,2,1140,2,Kuala Lumpur,6,.
100304843,Ativo Suites @ Damansara Avenue,2021,2200,Sri Damansara,Condominium,1,1,1,499,1,Kuala Lumpur,11,.
100305042,Kenari Apartment (Taman Melati),.,1650,Setapak,Apartment,3,1,2,850,1,Kuala Lumpur,.,.
100304772,Regalia Residence,2012,2000,Jalan Sultan Ismail,Service Residence,1,1,1,800,1,Kuala Lumpur,9,4
100304994,Lakeville Residence,2017,2600,Jalan Ipoh,Condominium,3,2,2,1359,1,Kuala Lumpur,.,.
97808952,PPA1M Metropolitan Kepong,2018,1200,Kepong,Condominium,4,1,2,1100,3,Kuala Lumpur,2,2
100257102,Majestic Maxim,2021,1300,Cheras,Service Residence,2,1,2,650,3,Kuala Lumpur,8,1
100304385,Platinum OUG Residence,2021,1700,Kuchai Lama,Condominium,3,1,2,1200,1,Kuala Lumpur,14,4
100304374,Southbank Residence,2017,2450,Old Klang Road,Service Residence,2,1,2,780,1,Kuala Lumpur,6,3
100304625,Prisma Cheras,.,1400,Cheras,Condominium,3,.,2,1152,3,Kuala Lumpur,10,3
100304591,Pangsapuri Mawar (Sentul),.,1300,Sentul,Condominium,3,1,2,870,2,Kuala Lumpur,3,.
86096571,KL Traders Square condo Jalan Gombak,.,1700,Setapak,Condominium,3,2,2,950,1,Kuala Lumpur,12,5
